date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:40:33	3266/3266	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.nuedextahcp.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_777777_256x240.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_777777_256x240.png	(from https://www.nuedextahcp.com/core/assets/vendor/jquery.ui/themes/base/theme.css?t5hzes)
18:40:33	1139/1139	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/isi-tray/img/plus-circle.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/isi-tray/img/plus-circle.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/isi-tray/isi-tray.css?t5hzes)
18:40:34	905/905	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/isi-tray/img/minus-circle.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/isi-tray/img/minus-circle.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/isi-tray/isi-tray.css?t5hzes)
18:40:34	611/611	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/images/icons/link-arrow-right-long.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/images/icons/link-arrow-right-long.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/menus/main-menu/main-menu.css?t5hzes)
18:40:35	243/243	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/images/icons/arrow-nav-dropdown.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/images/icons/arrow-nav-dropdown.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/menus/main-menu/main-menu.css?t5hzes)
18:40:36	610/610	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/images/icons/link-arrow-right.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/images/icons/link-arrow-right.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/menus/top-menu/top-menu.css?t5hzes)
18:40:36	673/673	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/external-link-popup/img/btn-close-bg.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/external-link-popup/img/btn-close-bg.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/external-link-popup/external-link-popup.css?t5hzes)
18:40:37	673/673	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/webforms/request_a_sample/img/btn-close-bg.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/webforms/request_a_sample/i/btn-close-bg.c0.delaye	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/webforms/request_a_sample/request_a_sample.css?t5hzes)
18:40:38	344/344	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2022%20Aug%202025%2008:38:18%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_and_sample/img/link-icon.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_and_sample/img/link-icon.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_and_sample/copay_and_sample.css?t5hzes)
18:40:38	560/560	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2022%20Aug%202025%2008:38:18%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_and_sample/img/link-icon-ext.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_and_sample/img/link-icon-ext.svg	(from https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_and_sample/copay_and_sample.css?t5hzes)
18:40:39	1180/1180	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/more_patients/more_patients.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/more_patients/more_patientsb4a3.css	(from https://www.nuedextahcp.com/what-is-pba)
18:40:39	2219/2219	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/prescribe_block/prescribe_block.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/prescribe_block/prescribe_blockb4a3.css	(from https://www.nuedextahcp.com/what-is-pba)
18:40:40	1613/1613	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_laughing/pba_laughing.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_laughing/pba_laughingb4a3.css	(from https://www.nuedextahcp.com/what-is-pba)
18:40:40	1489/1489	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/video/videoReact/videoReact.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/video/videoReact/videoReactb4a3.css	(from https://www.nuedextahcp.com/what-is-pba)
18:40:41	7837/7837	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Aug%202025%2008:38:18%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/two_million_patients/two_million_patients.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/two_million_patients/two_million_patients.c6b4a3.d	(from https://www.nuedextahcp.com/what-is-pba)
18:40:41	4373/4373	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/video_block/video_block.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/video_block/video_blockb4a3.css	(from https://www.nuedextahcp.com/what-is-pba)
18:40:41	378780/378780	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.1-m.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.1-m.jpg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:43	3127/3127	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(2).svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(2).svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:43	1000727/1000727	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.1-d.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.1-d.jpg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:43	1448/1448	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Group%202.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Group%202.svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:44	4095/4095	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(3).svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(3).svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:45	3812/3812	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(4).svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(4).svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:45	6869/6869	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(5).svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Layer_1%20(5).svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:46	78687/78687	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/icons.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/icons.svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:47	573328/573328	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Sequena.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Sequena.jpg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:47	191194/191194	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscripts1_Video%201_FINAL_082824.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscripts1_Video%201_FINAL_082824.pdf	(from https://www.nuedextahcp.com/what-is-pba)
18:40:48	121269/121269	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Aug%202025%2006:59:14%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/jill-mobile.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/jill-mobile.png	(from https://www.nuedextahcp.com/what-is-pba)
18:40:48	257365/257365	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Aug%202025%2006:59:14%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/jill-desktop.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/jill-desktop.png	(from https://www.nuedextahcp.com/what-is-pba)
18:40:49	485716/485716	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/DrFisher%201.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/DrFisher%201.png	(from https://www.nuedextahcp.com/what-is-pba)
18:40:50	201867/201867	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/DrFisher%201%20(1).png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/DrFisher%201%20(1).png	(from https://www.nuedextahcp.com/what-is-pba)
18:40:51	841006/841006	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/PrevalenceOfPBA.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/PrevalenceOfPBA.jpg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:51	95317/95317	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/18US23EBP0108-Prevalence-Transcript.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/18US23EBP0108-Prevalence-Transcript.pdf	(from https://www.nuedextahcp.com/what-is-pba)
18:40:52	838763/838763	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/ImportanceOfScreeningForPBA.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/ImportanceOfScreeningForPBA.jpg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:53	72012/72012	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/18US23EBP0110-Importance-Transcript.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/18US23EBP0110-Importance-Transcript.pdf	(from https://www.nuedextahcp.com/what-is-pba)
18:40:53	2981/2981	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/copay-card-blue.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/copay-card-blue.svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:55	1976/1976	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/pill-bottle-blue.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/pill-bottle-blue.svg	(from https://www.nuedextahcp.com/what-is-pba)
18:40:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Nov%202025%2013:10:54%20GMT	http://cdn.jsdelivr.net/npm/react-player/dist/ReactPlayer.standalone.js	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/cdn.jsdelivr.net/npm/react-player/dist/ReactPlayer.standalone.dd.delayed	(from https://www.nuedextahcp.com/what-is-pba)
18:40:56	188704/188704	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e120-SOTwzZFUxSo+dVDw5jKj+++ytZU%22	https://cdn.jsdelivr.net/npm/react-player/dist/ReactPlayer.standalone.js	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/cdn.jsdelivr.net/npm/react-player/dist/ReactPlayer.standalone.js	(from https://www.nuedextahcp.com/what-is-pba)
18:40:57	1185/1185	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/js/03-organisms/video/videoReact/videoReact.js?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/js/03-organisms/video/videoReact/videoReactb4a3.js	(from https://www.nuedextahcp.com/what-is-pba)
18:40:58	483/483	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/js/03-organisms/video_block/video_block.js?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/js/03-organisms/video_block/video_blockb4a3.js	(from https://www.nuedextahcp.com/what-is-pba)
18:40:58	427/427	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_info/pba_info.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_info/pba_infob4a3.css	(from https://www.nuedextahcp.com/impact-of-pba)
18:40:59	8854/8854	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/suffering/suffering.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/suffering/sufferingb4a3.css	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:00	238113/238113	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.2-m.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.2-m.jpg	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:00	843019/843019	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.2-d.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.2-d.jpg	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:01	24657/24657	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/suffering-m-min_0.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/suffering-m-min_0.jpg	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:02	54346/54346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/suffering-d-min_0.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/suffering-d-min_0.jpg	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:03	631990/631990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Jill.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Jill.jpg	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:03	189439/189439	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscript2_Video%202_FINAL_082824.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscript2_Video%202_FINAL_082824.pdf	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:04	310428/310428	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/player%20(1)-min.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/player%20(1)-min.png	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:05	113706/113706	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/18US23EBP0117-Why-Didnt-They-Say-Something.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/18US23EBP0117-Why-Didnt-They-Say-Something.pdf	(from https://www.nuedextahcp.com/impact-of-pba)
18:41:05	1858/1858	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/three_steps_to_help/three_steps_to_help.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/three_steps_to_help/three_steps_to_help.ebb4a3.del	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:06	339314/339314	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.3-m.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.3-m.jpg	(from https://www.nuedextahcp.com/diagnosing-pba)
